song,uri,artist,cluster
Let It Snow! Let It Snow! Let It Snow!,spotify:track:5BgC5vVuhfWHHawbcXRr7h,Brett Eldredge,113
"Baby, It's Cold Outside (feat. Meghan Trainor)",spotify:track:5Q2P43CJra0uRAogjHyJDK,Brett Eldredge,113
I'll Be Home for Christmas,spotify:track:6YM0J0Wra1qlpeq3yD99Xz,Brett Eldredge,287
The Christmas Song,spotify:track:6Zh1VPBthOUbm5pyd5ObQU,Brett Eldredge,451
Glow,spotify:track:4OXGEoNa7xh1MdDGf5xGC7,Brett Eldredge,113
White Christmas,spotify:track:0ggEJo3cuFtpj6Yzh3U3au,Brett Eldredge,215
Winter Wonderland,spotify:track:4pyVIdTXnkOeb1Zg5nMsCd,Brett Eldredge,177
Have Yourself a Merry Little Christmas,spotify:track:0BhoHZ67FSqhViKCri7hOQ,Brett Eldredge,484
Silent Night,spotify:track:0FKHGFGp4BYH3DvAd7el9T,Brett Eldredge,3
It's Beginning to Look a Lot Like Christmas,spotify:track:438duiec0gQXAN50WW5aaS,Brett Eldredge,95
The First Noel,spotify:track:3xnEJulAiq7iKvfxaCWoOV,Brett Eldredge,244
You & Me,spotify:track:1bQhZOoXYqjXs7u7rFXo0h,James TW,107
Soldier,spotify:track:00f9VGHfQhAHMCQ2bSjg3D,James TW,72
Incredible,spotify:track:5bZeugrr7oIATt1CLJuhT4,James TW,116
Happy For Me,spotify:track:36WYoQb7vQCNRGTMfRxmgw,James TW,123
Boys & Girls,spotify:track:0A0dDitqPcQUtBttm6NtJf,James TW,31
Say Love,spotify:track:49PVaqTTK6qn8Ku5BIR8Gt,James TW,160
Big Picture,spotify:track:2DeGFlZnn6zDZSjw4FExjS,James TW,445
Suitcase,spotify:track:6dQ1FEt4FByE6tU0dvQNmr,James TW,20
My Somebody,spotify:track:5ut3LWywhxxSLUWOS7Rlrc,James TW,162
If I Didn't Tell You,spotify:track:1eaqf1Y9i1FZ2WFgejeT6T,James TW,162
Right Into Your Love,spotify:track:2AsehqqNjIUxPXUVJXJCdH,James TW,316
Love and Learn,spotify:track:5E62Wdx50OFhjontAXXL83,Brenda Lee,311
Be My Love Again,spotify:track:3aik6TlmgU21zE9w375dxK,Brenda Lee,57
Heading Home,spotify:track:2XXoM6ySr8YekRXmlKRw8E,Brenda Lee,232
Wee Wee Willies,spotify:track:0p9SDOPCwY0BZsl1dVGaLL,Brenda Lee,227
Walkin' to New Orleans,spotify:track:4rPYl3Ue4x8IxDkFddMyEs,Brenda Lee,168
Build a Big Fence,spotify:track:362nQoE13AkZKOfyyi51JB,Brenda Lee,227
Lover Come Back to Me,spotify:track:1mztZ2rRWFBwZbLYwC7inn,Brenda Lee,232
Teach Me Tonight,spotify:track:5xBHTemSVetUHyLJghbBPn,Brenda Lee,215
You've Got Me Crying Again,spotify:track:1TbJa0pU8nJRr2iUz6bjvs,Brenda Lee,215
We Three (My Echo My Shadow and Me),spotify:track:2b4EYflPfUdomXfNiXjud9,Brenda Lee,483
(If I'm Dreaming) Just Let Me Dream,spotify:track:428Jb2QKvxTZ6kSxwOUwIj,Brenda Lee,232
Will You Love Me Tomorrow,spotify:track:3RQ0DDxvbbWgm4qrnNWl6M,Brenda Lee,235
When I Fall in Love,spotify:track:2S3XvVRh1gYbrv2almXbzW,Brenda Lee,109
Pretend,spotify:track:6xXbnYB4ijATFzFyVjhhoL,Brenda Lee,400
No More Walks in the Wood,spotify:track:0DjTyU7lCdB4Bk4KJSgp3c,Eagles,24
How Long,spotify:track:7hq1Zo9SwHN8Hi2Q4vn6PU,Eagles,414
Busy Being Fabulous,spotify:track:5wOGGVXcqG8HQnAO6FV3Ew,Eagles,388
What Do I Do With My Heart,spotify:track:0N07M81rdVOYpCRE6A4J6f,Eagles,508
Guilty of the Crime,spotify:track:1CjWXBwcTfp3dmUClr85Of,Eagles,306
I Don't Want to Hear Any More,spotify:track:2w71Icai5AhKlbxJhoRNMY,Eagles,450
Waiting in the Weeds,spotify:track:0zXCzAslbW5JGumzn8S1E9,Eagles,508
No More Cloudy Days,spotify:track:0du6OmNogq3ltN6SfMEVfc,Eagles,31
Fast Company,spotify:track:6IhbxSrEHckEKl9VDIhmZG,Eagles,445
Do Something,spotify:track:6N2rlTkb5mEuvhBMK8W8pK,Eagles,452
You Are Not Alone,spotify:track:56K67yiZ43wqWSuaoqYShq,Eagles,210
Long Road Out of Eden,spotify:track:4aRfItAib12XSAD9fl5zgs,Eagles,248
I Dreamed There Was No War,spotify:track:0jjWApLqUwH0NaQu15qirx,Eagles,120
Somebody,spotify:track:23utIx0jhSqG1nCTNmWgcf,Eagles,150
Frail Grasp on the Big Picture,spotify:track:297SVEKwdyFDx1XGhTsjAx,Eagles,139
Last Good Time in Town,spotify:track:1CJi35FkzCF9CPBP3Dtzaq,Eagles,412
I Love to Watch a Woman Dance,spotify:track:2TD0Y4BImPV9bf6xub8Qet,Eagles,24
Business As Usual,spotify:track:4f8Z4oje8akLyPGvGQWheu,Eagles,494
Center of the Universe - 2018 Remaster,spotify:track:2nHsDZ4aSuoOqql3zjeF4b,Eagles,12
It's Your World Now,spotify:track:16d5g17lGxWEY3RIbjJ0FV,Eagles,82
Don't Blame It On Love (Live) - Remastered,spotify:track:0PqH1u41VXe8Zbq9fUt5SZ,Daryl Hall & John Oates,191
Serious Music (Live) - Remastered,spotify:track:7B6GnB5jWA5L7jvmmXVaJu,Daryl Hall & John Oates,191
Rich Girl (Live) - Remastered,spotify:track:4laab3O5eovdFRD04FLuA4,Daryl Hall & John Oates,130
I Don't Wanna Lose You (Live) - Remastered,spotify:track:7JVKqlwDXBfWMoMRShZBEU,Daryl Hall & John Oates,485
Abandoned Luncheonette (Live) - Remastered,spotify:track:5AJ7TbeSnUp4kMaN8zoswj,Daryl Hall & John Oates,455
Gino (Live) - Remastered,spotify:track:7LlUhS02tJdD8VHPLAQIsj,Daryl Hall & John Oates,130
August Day (Live) - Remastered,spotify:track:4CKR7Psk9zaoniS8QiXi1O,Daryl Hall & John Oates,339
Back Together Again (Live) - Remastered,spotify:track:2V0VRa5ds3nENrL0QX1NfG,Daryl Hall & John Oates,292
Sara Smile (Live) - Remastered,spotify:track:049xza2VZIaHYUgQrtFtmk,Daryl Hall & John Oates,455
She's Gone (Live) - Remastered,spotify:track:0mtpd5HFz93BKo5aigYcdK,Daryl Hall & John Oates,130
It's A Laugh (Live) - Remastered,spotify:track:2SrcWlQ9o9NRutSE3bOIXr,Daryl Hall & John Oates,461
Pleasure Beach (Live) - Remastered,spotify:track:1l1HHr2O6iQTFS8q5zRsxv,Daryl Hall & John Oates,461
I'm America,spotify:track:3kFXxbdbfNgOSHcAazKIuZ,José Feliciano,410
Behind This Guitar,spotify:track:3qJb7V1cTtWPFOVzMWoHtY,José Feliciano,405
The Itch,spotify:track:3JNpviNwKoLJgNSYPY6zLb,José Feliciano,385
Love One Another,spotify:track:2Tk28o06MZPWeSdBcpZWDS,José Feliciano,414
Smokey Places,spotify:track:0rxSLIWUTU0f7kN6ONNE3j,José Feliciano,113
Just Because,spotify:track:0kFi1dgeB6xuhtnLjcIzsF,José Feliciano,141
The Chain,spotify:track:340qmJu4Bs3zU1EnzKv7F2,José Feliciano,76
Feliz Navidad - 50th Anniversary/FN50,spotify:track:4jCg7gXA68MA5yfhyrzoVw,José Feliciano,442
Eagle When She Flies,spotify:track:3ynoxfbqCJ5ZdEmK7J3dUL,José Feliciano,42
Shotgun - Acoustic Version,spotify:track:4lo3bVqV0U805BdS1Pagki,George Ezra,113
Paradise - Acoustic Version,spotify:track:7tvsDIovPjBsBqRNk1mnjJ,George Ezra,347
Hold My Girl (Acoustic Version),spotify:track:4VjhuvbfM5yW0qDGvY4aJQ,George Ezra,177
Pretty Shining People - Acoustic Version,spotify:track:5wwwmuxuUOk7xMgNKSJ9XV,George Ezra,177
Don't Matter Now - Acoustic Version,spotify:track:6D1RVzXY3lv11b7bNeivkL,George Ezra,391
Hold My Girl - Demo Version,spotify:track:6gwcvqSLUwOtOUgFg92In1,George Ezra,492
Feliz Navidad,spotify:track:4VhcprImmNyuoLlMkqgeRM,José Feliciano,472
Arbolito,spotify:track:3q9ZkmnNqBXr85TZzPuTuR,José Feliciano,481
Ave Maria,spotify:track:4joXc9FUWhuQLTGkyZIrIk,José Feliciano,482
Aleluya,spotify:track:3Kx6EgFb5WxdJAGZnE5C1C,José Feliciano,452
Cancion de Navidad,spotify:track:6S7ur5ZKSJKFFR0SDtJuQA,José Feliciano,255
Blue Christmas,spotify:track:057wBOsN9jOAR7BP9dbN6w,José Feliciano,452
The Little Drummer Boy,spotify:track:7kHcVEXtivWed8LJGVNtRr,José Feliciano,483
I'll Be Home for Christmas,spotify:track:6XrytNbbUjRSowvrXHeOxc,José Feliciano,397
"""Rudolph the Red-Nosed",spotify:track:4Ont9xpgGRQaOenRBr3pej,José Feliciano,17
Silent Night,spotify:track:1GNiBqO0ERMt2KhNsE3obG,José Feliciano,163
So This Is Christmas,spotify:track:1EX09PKw9KjcZ8i7QwRJbu,José Feliciano,17
White Christmas,spotify:track:1lnanwsJdiBlZ6YTgHnxxH,José Feliciano,366
Attention,spotify:track:5P40YyCrdZRsoj2vTbSyVI,Pentatonix,388
Finesse,spotify:track:4GfCvy3t1u4lMAFldhB7EF,Pentatonix,412
New Rules x Are You That Somebody?,spotify:track:0M2ASyWJhjvc4AzneR7sG6,Pentatonix,59
Havana,spotify:track:0wkiCJqCtI8keITfZ642jg,Pentatonix,160
Perfect,spotify:track:1DHV9pcrqIbBk8DDqQ60xQ,Pentatonix,48
Stay,spotify:track:6x9j8uAO8HBl9d1xkvTkoR,Pentatonix,252
Feel It Still,spotify:track:4Ry81RnXmSSmSyqtjGlMkk,Pentatonix,80
Despacito x Shape Of You,spotify:track:5cj54CVe4pQZ9cUKgbsZrG,Pentatonix,288
Issues,spotify:track:6k1II1BD0Pd2meZYgbxKnI,Pentatonix,281
Praying,spotify:track:5XDGy76kcOMDr7GOyz8CTG,Pentatonix,48
Sorry Not Sorry,spotify:track:6np01cm40QA8kSmBlcgvfJ,Pentatonix,193
Who's In Your Head,spotify:track:62tHYGbBOvOkpgmEXDlgu8,Jonas Brothers,464
Remember This,spotify:track:5dth8xfYgHeTtjL3Iu4stR,Jonas Brothers,166
What A Man Gotta Do,spotify:track:5XhmVBMID5YYuUabuFxpn1,Jonas Brothers,157
Leave Before You Love Me,spotify:track:4ONhrkOqXJBLXlf7Wlkjbj,Marshmello,442
That's Just The Way We Roll,spotify:track:2hBnknkxZPU4AGvlKXUeJ5,Jonas Brothers,372
Paranoid,spotify:track:2B35FlW6ioCA9Snp3Xw5JQ,Jonas Brothers,306
Close,spotify:track:2UfWtxhV63nVRfojdF9qv3,Nick Jonas,496
Levels,spotify:track:4hcA2t06WQQ5IvKTfI9TtK,Nick Jonas,91
When You Look Me In The Eyes,spotify:track:20j53YvxHGWfVR6umf3Jwj,Jonas Brothers,71
Run Wild.,spotify:track:1f1Gw6iSRoOrc9rEYc3rhx,for KING & COUNTRY,383
Prelude (Fix My Eyes),spotify:track:5oqVB5c61F3qslpysSbWf1,for KING & COUNTRY,416
Fix My Eyes,spotify:track:7zJg7aNCvTKW9EtG1Dvzkl,for KING & COUNTRY,373
To the Dreamers,spotify:track:0krby3AUjWWXAermpLRklq,for KING & COUNTRY,265
Shoulders,spotify:track:5MCG4XcVcvCOXWpSg2cfRC,for KING & COUNTRY,315
Priceless,spotify:track:7BTmtN6bP35E54vVASTqao,for KING & COUNTRY,500
No Turning Back,spotify:track:6637y1Hemjcr5v9xdblNIw,for KING & COUNTRY,315
Without You,spotify:track:5Z2TvUNflVYGsoFGkvAKzE,for KING & COUNTRY,100
Long Live,spotify:track:4mBOulmgOLc9uABNVXtYEn,for KING & COUNTRY,496
Ceasefire,spotify:track:0YIJ5WfVKpq7B21QRkmRJR,for KING & COUNTRY,69
Steady,spotify:track:1IinPyaCpoWUHhgBpjvDEV,for KING & COUNTRY,334
Already Home,spotify:track:0xB6FulVeQ6UEyc8fe79hQ,for KING & COUNTRY,249
This Is Love,spotify:track:4lLHsmBynOE5u3begcVLE5,for KING & COUNTRY,291
Wholehearted,spotify:track:3WMXu79NIarljLVwBzHsPI,for KING & COUNTRY,375
Matter,spotify:track:4WtNNOOXrsyfR9QCSysLho,for KING & COUNTRY,2
It's Not Over Yet,spotify:track:6goM4VNCDajmBCqDNDarVe,for KING & COUNTRY,375
O God Forgive Us,spotify:track:2dBpNhfNCT1XkBRAOdam5J,for KING & COUNTRY,43
Epilogue,spotify:track:1xZY44NEXWBsscGOiPNDfw,for KING & COUNTRY,86
Grave,spotify:track:3rGriClqmR0c8MzSJ1hhhG,Hannah Kerr,405
Two Virgins Side One,spotify:track:49omjDR6pqTKZg6ogJPFCB,John Lennon,319
Two Virgins Side Two,spotify:track:6gmSYfjySR95C8pbHi8DNK,John Lennon,9
Remember Love - Bonus Track,spotify:track:5s3jpku8Y2pUuAdDi21Mcp,John Lennon,404
Feelin' Alive,spotify:track:22W4OIT7GXSUtZH3jOvFJb,Jonas Brothers,47
L.A. Baby (Where Dreams Are Made Of),spotify:track:3JG2VnwaVmVLf8BUGw7QlK,Jonas Brothers,71
Your Biggest Fan,spotify:track:6le4IgtphcTvRawgHYhZmU,Jonas Brothers,464
Critical,spotify:track:2BYIjKvzWZTdHjPFhGCt0j,Jonas Brothers,356
Hey You,spotify:track:5Tvdkj0uoHAhylP5UoABPP,Jonas Brothers,159
Things Will Never Be the Same,spotify:track:2bLRFoBQvmGLVhvJypnC5c,Jonas Brothers,140
Fall,spotify:track:2HcDTbtxYUhFVp3DLRmMu9,Jonas Brothers,71
Summer Rain,spotify:track:22yvRT8706mRaddwp8RSgY,Jonas Brothers,8
Drive,spotify:track:5oTnb3Lbb5QUqLkScTSoB3,Jonas Brothers,369
Invisible,spotify:track:6mcn0724UGIdcFihUMfsAj,Jonas Brothers,45
Make It Right,spotify:track:68RRudAmE3bea3WXvsRgiH,Jonas Brothers,76
Chillin' In the Summertime,spotify:track:3q4v47PWadUEcGb53Sbd3u,Jonas Brothers,275
Set This Party Off,spotify:track:3ZjDgy9w4QXrJuoOwEhibL,Jonas Brothers,159
High Time,spotify:track:3DZsZU3oHeUR1AzhHeb759,Kacey Musgraves,471
Dime Store Cowgirl,spotify:track:38gWs1ovOVCVhu7UkH7Gkh,Kacey Musgraves,288
Late To The Party,spotify:track:1uXUAE4lmnGCufaAh6n2D5,Kacey Musgraves,95
Pageant Material,spotify:track:2JGMuu28xkLPltwa5SRmgr,Kacey Musgraves,385
This Town,spotify:track:3UiLY7hftHR1NrfHEsDZ21,Kacey Musgraves,65
Biscuits,spotify:track:4Ykg6eWdX080gXOTswI90s,Kacey Musgraves,388
Somebody To Love,spotify:track:4R41iJvRczjQnV8mvVKKUn,Kacey Musgraves,43
Miserable,spotify:track:2Ra0N8hESclRH15I4kD6U4,Kacey Musgraves,410
Die Fun,spotify:track:2rpXhGrH1bOGIos7BltL63,Kacey Musgraves,451
Family Is Family,spotify:track:5Sifsa8PVAuGa5gv0wEi4k,Kacey Musgraves,95
Good Ol' Boys Club,spotify:track:3z3GbFsnQwYiUrIoaQSGWv,Kacey Musgraves,427
Cup Of Tea,spotify:track:48W24sk32BnRtaqow5tHpo,Kacey Musgraves,346
Fine,spotify:track:4j5oomn30u4WLBPIqBqBg9,Kacey Musgraves,215
Are You Sure (Hidden Track),spotify:track:2zHXM9zkE3xp8bEqJxFqbE,Kacey Musgraves,484
Hitch Hikin' - Film Version,spotify:track:1MksSIlQp0qQe8gYBxE8g7,Bruce Springsteen,407
The Wayfarer - Film Version,spotify:track:6FPOXlsocQfNKNo2yn8PKm,Bruce Springsteen,217
Tucson Train - Film Version,spotify:track:1FmpzuETef4zTQc6azxJCP,Bruce Springsteen,202
Western Stars - Film Version,spotify:track:6J9MUDZ96r7m1LdevPehIH,Bruce Springsteen,16
Sleepy Joe's Café - Film Version,spotify:track:3tRK0db2wd6d2JBEblKTtl,Bruce Springsteen,337
Drive Fast (The Stuntman) - Film Version,spotify:track:3w9L5cvyoDu29d1dz4dEcI,Bruce Springsteen,254
Chasin' Wild Horses - Film Version,spotify:track:05eKAYwnkIOJIwcZSJSzRs,Bruce Springsteen,254
Sundown - Film Version,spotify:track:3YvVFTEwaZs8AGZUcypxOd,Bruce Springsteen,469
Somewhere North of Nashville - Film Version,spotify:track:5DvmvGpiGl2GEy5gp3rg7u,Bruce Springsteen,254
Stones - Film Version,spotify:track:6PKOGoRNhAd01tltGGWg1s,Bruce Springsteen,471
There Goes My Miracle - Film Version,spotify:track:5delR93ecqgtAIbhRdMDPO,Bruce Springsteen,403
Hello Sunshine - Film Version,spotify:track:05rizAAJYYh9y2SnAIoCPZ,Bruce Springsteen,461
Moonlight Motel - Film Version,spotify:track:7w8SXSTI9kyUTj1m4TbTQP,Bruce Springsteen,280
Rhinestone Cowboy - Film Version,spotify:track:4j68DZOEftEeDjkMttWdll,Bruce Springsteen,292
It's the Most Wonderful Time of the Year,spotify:track:1j51n0VAlLbbHWLHDAX2Ts,Brett Eldredge,388
Mr. Christmas,spotify:track:2RqAfUjBhBYuTtYDz7e00l,Brett Eldredge,82
Merry Christmas Baby,spotify:track:6Ldujffd4je4ReO6PxcQ5O,Brett Eldredge,108
Jingle Bells,spotify:track:2QOEdacOQ0RF20ma9n7mkW,Brett Eldredge,87
God Rest Ye Merry Gentlemen,spotify:track:3Y1u1Z4qrt1b8ielDzf8XJ,Brett Eldredge,307
I Heard the Bells on Christmas Day,spotify:track:1ipD9uq7lzGAwGjfjXzdoa,Brett Eldredge,33
Rudolph the Red-Nosed Reindeer,spotify:track:78rHMaHca3NpYnnKP9gnsy,Brett Eldredge,177
Cool Yule,spotify:track:3fjj6O2xc45H3WFrLaZZ4N,Brett Eldredge,264
Santa Claus is Comin’ to Town,spotify:track:7pmYaIfXTwswOPIdEdlrPi,Brett Eldredge,82
Feels Like Christmas,spotify:track:4ZUUqe1s7focZ76T7b3x9P,Brett Eldredge,82
O Come All Ye Faithful,spotify:track:3S6VzaKPRVtd2gM43sMGEV,Brett Eldredge,3
"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London",spotify:track:7F9oCEKbqjN99cV5HpvYER,George Ezra,12
Back In Town - Acoustic Version,spotify:track:7De4dxRZHcWmG5HmNoNtPH,April Snow,19
It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,spotify:track:3zsCD4PuzmSyJ8R1FLMFWR,Norah Jones,220
White Christmas,spotify:track:5pkYwxBR4cYSamknF8dqjY,Kadiatou,116
Hoping For Snow,spotify:track:5daUSzFkQ868cBzs8CLrJb,The Vamps,84
Grown-Up Christmas List,spotify:track:2OBBevZYHNm1TAO0eG3VY1,Jordan Smith,484
A Marshmallow World,spotify:track:3d13IZDu4t59ngjfHWUw2I,Brenda Lee,117
I'll Be Home For Christmas,spotify:track:55NO5KvAnEvYwn0HqYm2sA,Mabel,408
Among The Believers,spotify:track:5VpHpBa26ywGFMAgvAkm97,Darlene Love,22
Forbidden Nights,spotify:track:34qN7lTHcHBaZxxRgFP4ab,Darlene Love,329
Love Kept Us Foolin' Around,spotify:track:7aosRgUJ4r1lT3MrKcsDPo,Darlene Love,247
Little Liar,spotify:track:4xx9QhuKSDRoKJhNwWE10Y,Darlene Love,161
Still Too Soon To Know (feat. Bill Medley),spotify:track:2CoQQAIUE5aotLxjcyletQ,Darlene Love,415
Who Under Heaven,spotify:track:2vPiziSdqqv6Udjn9apL8k,Darlene Love,209
Night Closing In,spotify:track:2DSaFe6OuiLaAWn0T1NUdN,Darlene Love,137
Painkiller,spotify:track:37F5Dbrvisog1d3D5vKImL,Darlene Love,494
Just Another Lonely Mile,spotify:track:7GI4EP6c2QOPkf3bvIledN,Darlene Love,137
Last Time,spotify:track:3bNcuHIqJhvqa602q4qlFJ,Darlene Love,345
Sweet Freedom,spotify:track:3yfFSWstbHX0fv0wzCMuGV,Darlene Love,88
Jesus Is the Rock (That Keeps Me Rollin'),spotify:track:2XjZrPCB7RAUzqjRXDkKLW,Darlene Love,45
That's Amore - 1998 Remastered,spotify:track:2yVKRJ026MOBElS97mp2Xl,Dean Martin,200
Sway (Quien Sera),spotify:track:3tbkqSN2sm2GSBWukZPfpb,Dean Martin,231
Memories Are Made of This - Single Version,spotify:track:0sO7XD43pvdnweglpBd2pR,Dean Martin,53
Innamorata,spotify:track:2a7a5TwDmavGF38FjhoT37,Dean Martin,400
Volare (Nel Blu Dipinto Di Blu),spotify:track:3zQdYlDWpPqVcqhYSul1va,Dean Martin,438
From the Bottom of My Heart,spotify:track:2E9vbRYksg5pcZVVzJ0t4d,Dean Martin,244
"Tik-A-Tee, Tik-A-Tay",spotify:track:1d7nWD7CdtUGuYKHXCIZ4j,Dean Martin,117
Who's Got the Action?,spotify:track:4zSRdV96OrMsApIVwPuVmk,Dean Martin,322
Baby-O,spotify:track:3oz0NVFU9ILN3a7wnJ3RbT,Dean Martin,93
"Corrine, Corrina",spotify:track:6hhuQN1IIAFir8fthpN9cH,Dean Martin,433
Face in a Crowd,spotify:track:1mXcomOztCcJAkv71CGuYv,Dean Martin,30
La Giostra (The Merry-Go-Round),spotify:track:2MpjjGjXYlWrgItqITMqoY,Dean Martin,191
"Every Minute, Every Hour",spotify:track:5nttFRNwLmf3Rkj1B3W8Vk,Dean Martin,104
You'll Always Be the One I Love,spotify:track:2Bbz2NbJ0m4jwVizwLYHxC,Dean Martin,28
Come Running Back,spotify:track:3EQM6RIkUZ3nVI8mTVwIvY,Dean Martin,28
A Million and One,spotify:track:1DTydXUp7Y4InWSM38rLuI,Dean Martin,244
It Just Happened That Way,spotify:track:1Eu8jlv9vLQnMZHTjKIeGw,Dean Martin,33
Lay Some Happiness on Me,spotify:track:37kJWFpOSGIF5CdKpmNMr4,Dean Martin,168
In the Chapel in the Moonlight,spotify:track:1RknXtekvGbn57eru2vXjd,Dean Martin,104
I Can't Help Remembering You,spotify:track:4Yt2Wdl3lIUGcPzyCwzP4t,Dean Martin,151
In the Misty Moonlight,spotify:track:1RdFoJL4vjNXinXA2iSgGu,Dean Martin,28
You've Still Got a Place in My Heart,spotify:track:3p3X7WlD0GaEGIH3mEvIiF,Dean Martin,285
A Place in the Shade,spotify:track:101WxUupi01JA1zi4F0dTp,Dean Martin,109
I Take a Lot of Pride in What I Am,spotify:track:1NAUXbQoeuFpzTs1tSurBG,Dean Martin,191
Drinkin' Champagne,spotify:track:6SSK87ASKgjNT6KILs1D9C,Dean Martin,258
Have Yourself A Merry Little Christmas,spotify:track:3xnFFNY67iUjn6uqGzRIWW,Jordan Smith,482
It Came Upon A Midnight Clear,spotify:track:5aY9p6MnyzJQ91vRMmnB05,Jordan Smith,255
"You're A Mean One, Mr. Grinch",spotify:track:4vJpdol5pHwmGHMooT4lJL,Jordan Smith,185
Silent Night,spotify:track:4NYj9jF3VpMPMe1OtINIfz,Jordan Smith,484
What Child Is This,spotify:track:4vT33X7CrWlSwX3rEDYnbJ,Jordan Smith,100
I'll Be Home For Christmas,spotify:track:1IBhabwjS3FzVTDKP7bxVm,Jordan Smith,3
Santa Claus Is Coming To Town,spotify:track:3l9CUySam6bMrbJlAtIGPP,Jordan Smith,162
O Holy Night,spotify:track:53YVoiSqe1AFW3iS1JO0Ov,Jordan Smith,3
Rockin' Around The Christmas Tree,spotify:track:6nGo87FH1IFBD4TiTUTGTp,Jordan Smith,203
The Christmas Song,spotify:track:1tIMxWgP4biDHkOGNSPwob,Jordan Smith,484
Ave Maria,spotify:track:2S0rgcrOmhBNQ9mO0sIWeS,Jordan Smith,484
All Is Well,spotify:track:2kzPwORut0LOgGaT7vVeTJ,Jordan Smith,408
"What's Going On - Live at the Bitter End, New York City, 1971",spotify:track:62QC4Ef7sKN2sVqj1g6QKV,Donny Hathaway,283
"Sack Full of Dreams - Live at the Bitter End, New York City, 1971",spotify:track:3LVc1tVPrZUx99ug2yc3rd,Donny Hathaway,277
"Little Ghetto Boy - Live at the Bitter End, New York City, 1971",spotify:track:7bEsgd7kh4wRhvAbngqkTM,Donny Hathaway,70
"You've Got a Friend - Live at the Bitter End, New York City, 1971",spotify:track:1TTAE2SYO5gyJJyWKvyk78,Donny Hathaway,283
"He Ain't Heavy, He's My Brother - Live at the Bitter End, New York City, 1971",spotify:track:2r1gUU5YW2e2VHlVJpWKta,Donny Hathaway,280
"Jealous Guy - Live at the Bitter End, New York City, 1971",spotify:track:5n2WHgGsxaB6jr6NJVMC67,Donny Hathaway,168
"Hey Girl - Live at the Bitter End, New York City, 1971",spotify:track:0MjjJZI7kN77kFch1yjNhL,Donny Hathaway,433
"The Ghetto - Live at the Bitter End, New York City, 1971",spotify:track:2EiKPbCtL4XIaeHNcq6QG4,Donny Hathaway,444
"Voices Inside (Everything Is Everything) - Live at the Bitter End, New York City, 1971; Alternate Performance",spotify:track:7C4tFfI0V5biHHnDa3UEb1,Donny Hathaway,398
Radio - Acoustic Version,spotify:track:1L9pKzHXaeXLF7vYTmWXO4,Shakin' Stevens,203
A Rockin' Good Way (to Mess Around and Fall in Love),spotify:track:2mVk0Hv3TAsYNtYInvP3Fh,Shakin' Stevens,203
A Letter to You,spotify:track:1LAwlQvthhADRxrZsVkJro,Shakin' Stevens,435
No Other Baby,spotify:track:6j87UxQfiqqWg3lXASWJbi,Shakin' Stevens,154
Hypnosis,spotify:track:09l8hp7XxTiO7pehwxLmCE,Mud,21
Shake Rattle & Roll / See You Later Alligator (Medley),spotify:track:7rTENt1shclb7bfNZX3W5A,Mud,337
Our Love Is Here to Stay,spotify:track:4KZFVxKVwuTRBsC1718NTp,Ella Fitzgerald,280
Slap That Bass,spotify:track:0TjyAYErnW8cTYCZqPR82W,Ella Fitzgerald,175
Isn't It a Pity?,spotify:track:2IBj2ofX4XxNUJcsIJy1dk,Ella Fitzgerald,371
Shall We Dance?,spotify:track:7w4nwsf5jqE19FPvYAgJP3,Ella Fitzgerald,109
Love Walked In,spotify:track:4HnC5rh4oZduRfO8s2y2JB,Ella Fitzgerald,371
You've Got What Gets Me,spotify:track:0xa8gpDKHvQTm9JcUPVOES,Ella Fitzgerald,397
They Can't Take That Away from Me,spotify:track:0b6QehUTubbH1LJdsqp6ml,Ella Fitzgerald,3
Embraceable You,spotify:track:3V3Qc1cZ9clQNXBNF4K4xb,Ella Fitzgerald,371
I Can't Be Bothered Now,spotify:track:2eEXnVmJ1JUmMYEHO5hDB0,Ella Fitzgerald,438
Boy! What Love Has Done to Me!,spotify:track:3vsrBoZkzsZydELK82l9rw,Ella Fitzgerald,43
Fascinating Rhythm,spotify:track:3cO981bHCrWrCSnjk0xhbF,Ella Fitzgerald,235
Funny Face,spotify:track:2q3qXB1WgXwqSGikEb8lp4,Ella Fitzgerald,109
The Lorelei,spotify:track:0ekSY1yhFUon2jf7SjwnNx,Ella Fitzgerald,280
"Oh, so Nice!",spotify:track:3vNuhDq6q6yt6qsGMuVOVE,Ella Fitzgerald,151
Let's Kiss and Make Up,spotify:track:6uRsII6xBiJea0ARfXTaCO,Ella Fitzgerald,109
I Got Rhythm,spotify:track:4dGPMcuEZD44CswbFalBGM,Ella Fitzgerald,493
One Deep Love,spotify:track:3ncXKfm4ABrwxtvll9aMG3,Bobby Helms,168
Once in a Lifetime,spotify:track:081jIIepX22rpGizVPFQWa,Bobby Helms,104
Then Came You,spotify:track:7HGc9sw6gmUCr0i6WwynJg,Bobby Helms,168
Just a Little Lonesome,spotify:track:7DkpFHgtLaYCUYjwEJCnGG,Bobby Helms,57
Lonely River Rhine,spotify:track:5SfzJIRCDuHTBl02bKidLf,Bobby Helms,30
If I Only Knew,spotify:track:6TEnQvIkhdkPAm1uT0YctI,Bobby Helms,200
