web-scraper-order;web-scraper-start-url;link;link-href
1639224613-178;"https://www.coursera.org/search?query=free&page=44&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Desarrollo rápido de productos innovadores para mercados emergentesTecnológico de MonterreyCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.5 out of five stars. 308 reviews4.5(308)47k studentsMixed LevelMixed""";https://www.coursera.org/learn/innovacion
1639224648-293;"https://www.coursera.org/search?query=free&page=32&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Silicon Thin Film Solar CellsÉcole PolytechniqueCourseFilled StarFilled StarFilled StarFilled StarStarRated 4.2 out of five stars. 106 reviews4.2(106)4.8k studentsAdvanced LevelAdvanced""";https://www.coursera.org/learn/silicon-thin-film-solar-cells
1639224613-171;"https://www.coursera.org/search?query=free&page=44&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Advanced Engineering Systems in Motion: Dynamics of Three Dimensional (3D) MotionGeorgia Institute of TechnologyCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 285 reviews4.8(285)32k studentsMixed LevelMixed""";https://www.coursera.org/learn/motion-and-kinetics
1639224726-568;"https://www.coursera.org/search?query=free&page=5&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Introduction to Systems EngineeringUNSW Sydney (The University of New South Wales)CourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 586 reviews4.7(586)50k studentsMixed LevelMixed""";https://www.coursera.org/learn/systems-engineering
1639224660-333;"https://www.coursera.org/search?query=free&page=28&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"¡A Programar! Una introducción a la programaciónUniversidad ORT UruguayCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 2081 reviews4.8(2,081)140k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/a-programar
1639224648-297;"https://www.coursera.org/search?query=free&page=32&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Éléments de GéomatiqueÉcole Polytechnique Fédérale de LausanneCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 114 reviews4.7(114)12k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/geomatique
1639224737-604;"https://www.coursera.org/search?query=free&page=1&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Brand Management: Aligning Business, Brand and BehaviourUniversity of LondonCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 4969 reviews4.9(4,969)230k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/brand
1639224585-75;"https://www.coursera.org/search?query=free&page=54&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Bases of the law of obligations (The Russian Federation) Part 1Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России)CourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 27 reviews4.7(27)Beginner LevelBeginner""";https://www.coursera.org/learn/russian-law-of-obligations
1639224593-107;"https://www.coursera.org/search?query=free&page=51&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Hands-on Text Mining and AnalyticsYonsei UniversityCourseFilled StarFilled StarFilled StarFilled StarStarRated 3.9 out of five stars. 39 reviews3.9(39)14k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/text-mining-analytics
1639224651-305;"https://www.coursera.org/search?query=free&page=31&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"The Dynamic Earth: A Course for EducatorsAmerican Museum of Natural HistoryCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 196 reviews4.7(196)15k studentsMixed LevelMixed""";https://www.coursera.org/learn/earth-amnh
1639224640-264;"https://www.coursera.org/search?query=free&page=35&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Introduction to Household Water Treatment and Safe StorageÉcole Polytechnique Fédérale de LausanneCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 860 reviews4.8(860)20k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/water-treatment
1639224728-576;"https://www.coursera.org/search?query=free&page=4&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Materials Science: 10 Things Every Engineer Should KnowUniversity of California, DavisCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 3856 reviews4.7(3,856)81k studentsMixed LevelMixed""";https://www.coursera.org/learn/materials-science
1639224731-584;"https://www.coursera.org/search?query=free&page=3&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Circular Economy - Sustainable Materials ManagementLund UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 1137 reviews4.8(1,137)38k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/circular-economy
1639224572-39;"https://www.coursera.org/search?query=free&page=58&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Конкурентная стратегияLudwig-Maximilians-Universität München (LMU)CourseMixed LevelMixed""";https://www.coursera.org/learn/competitive-strategy-ru
1639224601-130;"https://www.coursera.org/search?query=free&page=48&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Mobilités et véhicules électriquesÉcole des Ponts ParisTechCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 96 reviews4.7(96)4.1k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/mobilites-vehicules-electriques
1639224587-81;"https://www.coursera.org/search?query=free&page=53&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Statistical Thermodynamics: Molecules to MachinesCarnegie Mellon UniversityCourseFilled StarFilled StarFilled StarFilled StarStarRated 3.8 out of five stars. 44 reviews3.8(44)12k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/statistical-thermodynamics-cm
1639224693-455;"https://www.coursera.org/search?query=free&page=16&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"The Science of Success: What Researchers Know that You Should KnowUniversity of MichiganCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 2431 reviews4.8(2,431)150k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/success
1639224737-606;"https://www.coursera.org/search?query=free&page=1&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive NegotiatorYale UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 4143 reviews4.9(4,143)410k studentsMixed LevelMixed""";https://www.coursera.org/learn/negotiation
1639224654-310;"https://www.coursera.org/search?query=free&page=30&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Information TheoryThe Chinese University of Hong KongCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 98 reviews4.7(98)13k studentsMixed LevelMixed""";https://www.coursera.org/learn/information-theory
1639224735-598;"https://www.coursera.org/search?query=free&page=2&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Advanced Valuation and Strategy - M&A, Private Equity, and Venture CapitalErasmus University RotterdamCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 913 reviews4.6(913)76k studentsAdvanced LevelAdvanced""";https://www.coursera.org/learn/advanced-valuation-and-strategy
1639224570-24;"https://www.coursera.org/search?query=free&page=59&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"宇宙之旅：对话 (Journey of the Universe: Weaving Knowledge and Action)Yale UniversityCourseMixed LevelMixed""";https://www.coursera.org/learn/yuzhou-duihua
1639224690-447;"https://www.coursera.org/search?query=free&page=17&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"BIM Fundamentals for EngineersNational Taiwan UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 1106 reviews4.7(1,106)43k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/bim-fundamentals
1639224648-292;"https://www.coursera.org/search?query=free&page=32&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"How to Finance and Grow Your Startup – Without VCUniversity of LondonCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 431 reviews4.6(431)69k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/startup-financing-without-vc
1639224709-509;"https://www.coursera.org/search?query=free&page=11&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Negociações de sucesso: estratégias e habilidades essenciais (em Português)University of MichiganCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 1313 reviews4.9(1,313)68k studentsMixed LevelMixed""";https://www.coursera.org/learn/negociacao
1639224728-574;"https://www.coursera.org/search?query=free&page=4&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Financing and Investing in InfrastructureUniversità BocconiCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 1556 reviews4.8(1,556)37k studentsMixed LevelMixed""";https://www.coursera.org/learn/infrastructure-investing
